ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi_ok,adx_slope_ok,rsi,adx_slope,low
2025-01-06 14:30:00-05:00,PANW,B,flip_armed,LONG,496.06987988087474,corrective,,,,,,
2025-01-06 14:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,False,48.05695278963662,-3.9957929252306243,
2025-01-06 15:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,42.502170156297474,-1.721987769132518,
2025-01-06 15:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,True,40.273320727123256,0.8099553392458603,
2025-01-06 15:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,False,True,41.113548586903946,0.6942474336393119,
2025-01-06 15:45:00-05:00,PANW,B,reflip_disarm,LONG,,,5.0,,,,,
2025-01-06 15:45:00-05:00,PANW,B,flip_armed,SHORT,509.16013149862164,corrective,,,,,,
2025-01-07 09:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,True,False,44.628535857619205,-1.9476633608492442,
2025-01-07 09:45:00-05:00,PANW,B,reflip_disarm,SHORT,,,2.0,,,,,
2025-01-07 09:45:00-05:00,PANW,B,flip_armed,LONG,490.3260839324615,corrective,,,,,,
2025-01-07 10:00:00-05:00,PANW,B,pullback_entry,LONG,493.0649402636637,,1.0,,,50.345464088540986,0.20215075068936272,503.67658072147697
2025-01-07 13:00:00-05:00,PANW,B,flip_armed,SHORT,508.1570963441215,trending,,,,,,
2025-01-07 13:15:00-05:00,PANW,B,pullback_entry,SHORT,504.863491535966,,1.0,,,37.99824037740522,2.7265134762871917,491.8686209356634
2025-01-08 15:45:00-05:00,PANW,B,flip_armed,LONG,477.7314078734901,corrective,,,,,,
2025-01-09 09:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,False,44.574569424973056,-3.724796729779566,
2025-01-09 09:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,44.992406415405156,-3.192682911239629,
2025-01-09 10:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,False,47.852469512300445,-3.258245671311027,
2025-01-09 10:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,False,False,49.456762243142,-2.7927820039808857,
2025-01-09 10:30:00-05:00,PANW,B,pullback_entry,LONG,478.62965136057886,,5.0,,,55.0189416043098,1.0460857511795112,485.3587899295549
2025-01-09 13:30:00-05:00,PANW,B,flip_armed,SHORT,489.613693564942,corrective,,,,,,
2025-01-09 13:45:00-05:00,PANW,B,pullback_entry,SHORT,486.4283409820597,,1.0,,,32.73478984668591,5.358167648649996,475.5159634057255
2025-01-10 12:15:00-05:00,PANW,B,flip_armed,LONG,461.07974175946254,corrective,,,,,,
2025-01-10 12:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,True,47.49241560754486,4.669962902568251,
2025-01-10 12:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,True,49.57042915264409,3.259852653411407,
2025-01-10 13:00:00-05:00,PANW,B,pullback_entry,LONG,462.6986158579804,,3.0,,,54.09453266562312,4.245285377813758,470.6255367982729
2025-01-14 10:15:00-05:00,PANW,B,flip_armed,SHORT,510.2458251605111,corrective,,,,,,
2025-01-14 10:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,False,55.790563120419456,-2.6660454182836872,
2025-01-14 10:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,False,False,54.52719836192239,-2.285181787100303,
2025-01-14 11:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,False,False,52.171487404222205,-0.6834474529262771,
2025-01-14 11:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,4.0,False,False,51.384018389968055,-0.585812102508239,
2025-01-14 11:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,5.0,False,False,58.17755306228284,-2.333266670694261,
2025-01-14 11:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,6.0,False,False,53.3700505128917,-1.7856677739783322,
2025-01-14 12:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,7.0,False,False,54.37850660411263,-2.000588463288466,
2025-01-14 12:15:00-05:00,PANW,B,pullback_entry,SHORT,503.7175778149065,,8.0,,,47.35228289086612,0.023130418202320868,491.3835399109689
2025-01-14 13:45:00-05:00,PANW,B,flip_armed,LONG,491.9725736249115,corrective,,,,,,
2025-01-14 14:00:00-05:00,PANW,B,pullback_entry,LONG,491.9725736249115,,1.0,,,56.78864010069002,2.8180079501472513,500.19707694470065
2025-01-16 13:15:00-05:00,PANW,B,flip_armed,SHORT,533.5479102023296,corrective,,,,,,
2025-01-16 13:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,True,False,45.95911435724884,-3.7932275589329194,
2025-01-16 13:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,True,False,43.30020256000777,-1.0758880005767182,
2025-01-16 14:00:00-05:00,PANW,B,pullback_entry,SHORT,524.1214208580199,,3.0,,,39.52947089794838,1.7100556591959304,511.53410048419715
2025-01-22 11:30:00-05:00,PANW,B,flip_armed,SHORT,578.2638468817935,trending,,,,,,
2025-01-22 11:45:00-05:00,PANW,B,pullback_entry,SHORT,574.997263009502,,1.0,,,43.140813898848805,4.504762277220465,562.7479677957698
2025-01-23 11:15:00-05:00,PANW,B,flip_armed,SHORT,573.9812220078828,trending,,,,,,
2025-01-23 11:30:00-05:00,PANW,B,pullback_entry,SHORT,569.9543513846057,,1.0,,,42.9368729643752,0.7174668422136357,556.4338048135096
2025-01-23 15:15:00-05:00,PANW,B,flip_armed,LONG,556.1613651116072,trending,,,,,,
2025-01-23 15:30:00-05:00,PANW,B,pullback_entry,LONG,559.7951568490213,,1.0,,,56.655034035906255,4.82295060220401,570.3365442257901
2025-01-24 12:15:00-05:00,PANW,B,flip_armed,SHORT,594.602570790572,corrective,,,,,,
2025-01-24 12:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,False,56.379812057283125,-5.496881630025619,
2025-01-24 12:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,False,False,54.37645406360663,-5.072133805154696,
2025-01-24 13:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,False,False,53.73983678661908,-4.347543261561167,
2025-01-24 13:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,4.0,False,False,50.65849363470482,-0.24318881165682882,
2025-01-24 13:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,5.0,False,False,52.655468102666454,-0.20844755284871042,
2025-01-24 13:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,6.0,False,False,52.23854217109001,-0.1786693310131824,
2025-01-24 14:00:00-05:00,PANW,B,pullback_entry,SHORT,589.0922570675531,,7.0,,,49.811773585684485,0.7770414863524273,575.7381132558758
2025-01-28 11:00:00-05:00,PANW,B,flip_armed,LONG,548.2731692405639,corrective,,,,,,
2025-01-28 11:15:00-05:00,PANW,B,pullback_entry,LONG,551.5769864304207,,1.0,,,58.22240347868094,3.910383326686002,560.2988013084208
2025-01-29 10:45:00-05:00,PANW,B,flip_armed,SHORT,584.5460053810301,corrective,,,,,,
2025-01-29 11:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,True,50.0583074175109,1.0829704717533346,
2025-01-29 11:15:00-05:00,PANW,B,pullback_entry,SHORT,578.4839056124557,,2.0,,,45.21557473014451,2.6893001410197748,564.7394244646893
2025-01-29 15:15:00-05:00,PANW,B,flip_armed,LONG,555.3671751244642,corrective,,,,,,
2025-01-29 15:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,50.32043284037332,-0.6444175106144812,
2025-01-29 15:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,46.6749225228282,-3.654934770969817,
2025-01-30 09:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,False,45.86295129041785,-2.4169070533562866,
2025-01-30 09:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,False,False,43.27875399423655,-0.6662995876978961,
2025-01-30 10:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,5.0,False,False,43.812149620716234,-0.5711139323124819,
2025-01-30 10:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,6.0,False,True,41.59456220352696,1.6866482301647672,
2025-01-30 10:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,7.0,False,True,42.48898532521955,0.6030212397525929,
2025-01-30 10:45:00-05:00,PANW,B,reflip_disarm,LONG,,,8.0,,,,,
2025-01-30 10:45:00-05:00,PANW,B,flip_armed,SHORT,565.6213084664427,trending,,,,,,
2025-01-30 11:00:00-05:00,PANW,B,pullback_entry,SHORT,565.391101777824,,1.0,,,41.18548038453558,3.183727419566484,551.687485556549
2025-01-31 09:45:00-05:00,PANW,B,flip_armed,LONG,542.3652760617312,trending,,,,,,
2025-01-31 10:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,50.222374803837,-2.7356120676814797,
2025-01-31 10:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,48.53806379650093,-4.066560411716338,
2025-01-31 10:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,False,49.53038461432526,-4.350543249205582,
2025-01-31 10:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,True,False,52.94634098087761,-0.6448634955889148,
2025-01-31 11:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,5.0,False,True,49.08074536802493,0.5240153785213728,
2025-01-31 11:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,6.0,True,False,55.83140189171992,-1.3951979078747847,
2025-01-31 11:30:00-05:00,PANW,B,pullback_entry,LONG,548.1890862658857,,7.0,,,54.9554285831614,0.2687048158949281,556.6226244258679
2025-01-31 13:15:00-05:00,PANW,B,flip_armed,SHORT,555.7838753482368,trending,,,,,,
2025-01-31 13:30:00-05:00,PANW,B,pullback_entry,SHORT,555.3764618107814,,1.0,,,42.39990476802063,2.98928530414722,545.5841558465046
2025-02-03 09:30:00-05:00,PANW,B,flip_armed,LONG,543.3215900498624,trending,,,,,,
2025-02-03 09:45:00-05:00,PANW,B,pullback_entry,LONG,545.8710485719015,,1.0,,,60.62239524812503,1.5310919643427674,555.3646337948663
2025-02-04 10:45:00-05:00,PANW,B,flip_armed,SHORT,576.9862553892592,corrective,,,,,,
2025-02-04 11:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,True,50.57152264980887,2.3930473165439423,
2025-02-04 11:15:00-05:00,PANW,B,pullback_entry,SHORT,576.9831927311826,,2.0,,,48.76914258916913,1.6297701368336774,563.9048909971774
2025-02-04 15:45:00-05:00,PANW,B,flip_armed,LONG,550.8421502009644,corrective,,,,,,
2025-02-05 09:30:00-05:00,PANW,B,pullback_entry,LONG,555.5496253206379,,1.0,,,58.82231369860819,0.0903367331487388,564.1006916178721
2025-02-06 14:45:00-05:00,PANW,B,flip_armed,SHORT,612.1336482219232,corrective,,,,,,
2025-02-06 15:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,True,56.87786820468558,0.8579294700367441,
2025-02-06 15:15:00-05:00,PANW,B,pullback_entry,SHORT,611.7639736599315,,2.0,,,49.27424043861969,1.043961461480393,598.3203547309416
2025-02-07 13:00:00-05:00,PANW,B,flip_armed,LONG,578.264922787855,trending,,,,,,
2025-02-07 13:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,54.19907142938746,-0.03178375272781864,
2025-02-07 13:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,True,False,54.04164363983424,-0.027243216623844546,
2025-02-07 13:45:00-05:00,PANW,B,pullback_entry,LONG,583.5322617412411,,3.0,,,55.311856556034535,0.731675878362033,594.1340219558999
2025-02-07 15:15:00-05:00,PANW,B,flip_armed,SHORT,596.4287662354259,corrective,,,,,,
2025-02-07 15:30:00-05:00,PANW,B,pullback_entry,SHORT,592.5878427265153,,1.0,,,37.335905038888285,4.07534932256722,578.863338000682
2025-02-10 12:15:00-05:00,PANW,B,flip_armed,LONG,578.2673647761795,corrective,,,,,,
2025-02-10 12:30:00-05:00,PANW,B,pullback_entry,LONG,578.6774405365677,,1.0,,,54.32455609570352,3.799739234408115,587.616715701834
2025-02-11 13:30:00-05:00,PANW,B,flip_armed,SHORT,595.753025439308,corrective,,,,,,
2025-02-11 13:45:00-05:00,PANW,B,pullback_entry,SHORT,592.0578318268887,,1.0,,,37.34760180561168,5.27197311961077,581.4218053919809
2025-02-12 12:00:00-05:00,PANW,B,flip_armed,LONG,569.6465979052992,trending,,,,,,
2025-02-12 12:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,True,48.98281360912923,1.2514858617866444,
2025-02-12 12:30:00-05:00,PANW,B,pullback_entry,LONG,569.6465979052992,,2.0,,,52.38873514458578,1.0727021672456942,577.9832238677319
2025-02-13 10:00:00-05:00,PANW,B,flip_armed,SHORT,591.6050910861771,trending,,,,,,
2025-02-13 10:15:00-05:00,PANW,B,pullback_entry,SHORT,589.5505396296004,,1.0,,,46.69904330990139,5.132010356459009,574.0674517937874
2025-02-13 12:00:00-05:00,PANW,B,flip_armed,LONG,578.8075135150053,corrective,,,,,,
2025-02-13 12:15:00-05:00,PANW,B,pullback_entry,LONG,581.3261580701193,,1.0,,,63.60401799396546,3.3926323513131535,589.6347285984476
2025-02-14 10:15:00-05:00,PANW,B,flip_armed,SHORT,595.009304359324,trending,,,,,,
2025-02-14 10:30:00-05:00,PANW,B,pullback_entry,SHORT,592.5715374189838,,1.0,,,37.23990628395361,5.168680044748033,578.5767359688044
2025-02-14 12:00:00-05:00,PANW,B,flip_armed,LONG,581.0407938453732,trending,,,,,,
2025-02-14 12:15:00-05:00,PANW,B,pullback_entry,LONG,582.4607077118767,,1.0,,,56.74297621048849,0.17464397717614588,591.1268500993964
2025-02-18 11:45:00-05:00,PANW,B,flip_armed,SHORT,615.0153374136188,corrective,,,,,,
2025-02-18 12:00:00-05:00,PANW,B,pullback_entry,SHORT,614.4689640453801,,1.0,,,44.65310428465952,1.4752038995527847,603.179375670034
2025-02-18 15:15:00-05:00,PANW,B,flip_armed,LONG,603.6011097747657,corrective,,,,,,
2025-02-18 15:30:00-05:00,PANW,B,pullback_entry,LONG,603.6011097747657,,1.0,,,53.44301409955249,1.6626168669638908,610.2881182084441
2025-02-19 10:00:00-05:00,PANW,B,flip_armed,SHORT,614.8353457787467,trending,,,,,,
2025-02-19 10:15:00-05:00,PANW,B,pullback_entry,SHORT,609.9647004524027,,1.0,,,40.55977624440556,2.0876172469434344,596.6412798799754
2025-02-19 14:15:00-05:00,PANW,B,flip_armed,LONG,595.5230308925359,corrective,,,,,,
2025-02-19 14:30:00-05:00,PANW,B,pullback_entry,LONG,596.5959788789022,,1.0,,,52.621747499255754,0.7513243380020036,606.3105282983956
2025-02-20 09:30:00-05:00,PANW,B,flip_armed,SHORT,610.5313912929396,corrective,,,,,,
2025-02-20 09:45:00-05:00,PANW,B,pullback_entry,SHORT,608.01711830336,,1.0,,,38.472790487681976,4.632210581975492,593.4094063004262
2025-02-20 12:45:00-05:00,PANW,B,flip_armed,LONG,593.5998448882088,corrective,,,,,,
2025-02-20 13:00:00-05:00,PANW,B,pullback_entry,LONG,596.4936149192228,,1.0,,,62.208667262157086,4.733827691200027,604.3645903645936
2025-02-21 09:30:00-05:00,PANW,B,flip_armed,SHORT,614.5130656176405,corrective,,,,,,
2025-02-21 09:45:00-05:00,PANW,B,pullback_entry,SHORT,612.6327142571554,,1.0,,,42.27794811385832,0.7581175340752822,600.4331582396723
2025-02-21 14:00:00-05:00,PANW,B,flip_armed,LONG,584.9132522095181,corrective,,,,,,
2025-02-21 14:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,51.20450702932543,-1.4496537176106692,
2025-02-21 14:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,48.24991547528302,-4.041629043776119,
2025-02-21 14:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,True,False,51.647737909602505,-3.430643364516552,
2025-02-21 15:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,False,False,48.52028323855113,-1.7680943821419142,
2025-02-21 15:15:00-05:00,PANW,B,pullback_entry,LONG,586.0930263732549,,5.0,,,56.902298587822685,0.29693257008405993,593.1566147029273
2025-02-24 13:00:00-05:00,PANW,B,flip_armed,SHORT,620.4446239827408,corrective,,,,,,
2025-02-24 13:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,True,False,48.13154332542759,-2.1211795752034845,
2025-02-24 13:30:00-05:00,PANW,B,pullback_entry,SHORT,616.307407178999,,2.0,,,41.77207427619954,1.2272251393064977,600.564226693005
2025-02-26 15:30:00-05:00,PANW,B,flip_armed,SHORT,655.7492924796661,trending,,,,,,
2025-02-26 15:45:00-05:00,PANW,B,pullback_entry,SHORT,651.3997178893984,,1.0,,,37.65756430147908,4.203060799169791,638.0842098364448
2025-02-27 15:15:00-05:00,PANW,B,flip_armed,LONG,616.7220080779618,trending,,,,,,
2025-02-27 15:30:00-05:00,PANW,B,pullback_entry,LONG,617.4328088146162,,1.0,,,51.5326382243376,1.9268737933583893,627.1108050377503
2025-02-28 11:45:00-05:00,PANW,B,flip_armed,SHORT,638.0797878071429,trending,,,,,,
2025-02-28 12:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,True,False,46.77131876136853,-0.6134195182478592,
2025-02-28 12:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,True,False,44.42236556590026,-0.5257881584981625,
2025-02-28 12:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,True,False,46.712186690494484,-0.4506755644269944,
2025-02-28 12:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,4.0,True,False,46.115640126583266,-0.9701321651216084,
2025-02-28 13:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,5.0,True,False,49.35276581779841,-2.34778466792881,
2025-02-28 13:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,6.0,False,True,54.71101290822361,0.7990105291085143,
2025-02-28 13:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,7.0,False,True,54.642010599974434,0.8701291515926819,
2025-02-28 13:45:00-05:00,PANW,B,reflip_disarm,SHORT,,,8.0,,,,,
2025-02-28 13:45:00-05:00,PANW,B,flip_armed,LONG,623.999014196727,trending,,,,,,
2025-02-28 14:00:00-05:00,PANW,B,pullback_entry,LONG,625.8241461316462,,1.0,,,57.11399332616229,4.955704031771447,635.0488502480781
2025-03-03 14:15:00-05:00,PANW,B,flip_armed,SHORT,650.0832251936434,corrective,,,,,,
2025-03-03 14:30:00-05:00,PANW,B,pullback_entry,SHORT,646.6809788968958,,1.0,,,39.00433568609401,3.5500056730208627,630.7814896504406
2025-03-04 14:15:00-05:00,PANW,B,flip_armed,LONG,629.1634754775016,trending,,,,,,
2025-03-04 14:30:00-05:00,PANW,B,pullback_entry,LONG,632.4143107199166,,1.0,,,64.70034117664892,4.805449612312831,640.9936440838198
2025-03-05 09:30:00-05:00,PANW,B,flip_armed,SHORT,653.5989264162607,corrective,,,,,,
2025-03-05 09:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,True,False,46.44511055676282,-6.6319478569427375,
2025-03-05 10:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,True,False,49.332805910041216,-5.060907402217822,
2025-03-05 10:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,True,False,49.81886121326133,-4.613505985769219,
2025-03-05 10:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,4.0,False,False,51.525266183452395,-3.269747210953909,
2025-03-05 10:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,5.0,True,False,48.416880484155605,-3.584169917628497,
2025-03-05 11:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,6.0,False,False,53.535573791697,-1.737820081338942,
2025-03-05 11:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,7.0,False,False,53.70313404403694,-1.4895600697190936,
2025-03-05 11:30:00-05:00,PANW,B,reflip_disarm,SHORT,,,8.0,,,,,
2025-03-05 11:30:00-05:00,PANW,B,flip_armed,LONG,632.1138819621303,corrective,,,,,,
2025-03-05 11:45:00-05:00,PANW,B,pullback_entry,LONG,639.6354327829089,,1.0,,,64.41287235955056,4.259149318379077,650.7478524400398
2025-03-06 09:45:00-05:00,PANW,B,flip_armed,SHORT,657.9356351933669,corrective,,,,,,
2025-03-06 10:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,True,51.41425407329597,2.2002419028078286,
2025-03-06 10:15:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,False,False,56.9908721957613,-3.783759110373925,
2025-03-06 10:30:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,False,False,54.07312786829354,-3.6497999042869758,
2025-03-06 10:45:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,4.0,False,False,53.40727095325065,-2.026467930654576,
2025-03-06 11:00:00-05:00,PANW,B,pullback_gate_fail,SHORT,,,5.0,False,True,50.238414503548526,0.05600212238025293,
2025-03-06 11:15:00-05:00,PANW,B,pullback_entry,SHORT,657.9356351933669,,6.0,,,49.87590172750694,0.9793888559992503,648.1356046830948
2025-03-06 15:30:00-05:00,PANW,B,flip_armed,LONG,644.2397013128254,corrective,,,,,,
2025-03-06 15:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,54.48867675783742,-1.4827292691681677,
2025-03-07 09:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,True,48.369538357185455,0.7334982954442424,
2025-03-07 09:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,True,43.29587566910265,4.311389529344289,
2025-03-07 10:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,4.0,False,True,43.983222606437465,4.097031431260589,
2025-03-07 10:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,5.0,False,True,46.52022386675154,0.8465436554549441,
2025-03-07 10:30:00-05:00,PANW,B,pullback_gate_fail,LONG,,,6.0,False,True,46.952421414855664,0.7256088475328077,
2025-03-07 10:45:00-05:00,PANW,B,pullback_gate_fail,LONG,,,7.0,False,False,46.898374243645286,-1.6303805718909246,
2025-03-07 11:00:00-05:00,PANW,B,pullback_gate_fail,LONG,,,8.0,True,False,51.878380336124955,-3.3028749467354146,
2025-03-07 11:15:00-05:00,PANW,B,pullback_gate_fail,LONG,,,9.0,False,False,43.793697108764725,-0.0400932424160203,
2025-03-07 11:30:00-05:00,PANW,B,reflip_disarm,LONG,,,10.0,,,,,
2025-03-07 11:30:00-05:00,PANW,B,flip_armed,SHORT,653.597373127566,corrective,,,,,,
2025-03-07 11:45:00-05:00,PANW,B,pullback_entry,SHORT,651.4268853469687,,1.0,,,39.244513834341795,3.2208717130315634,640.979471147017
2025-03-07 13:45:00-05:00,PANW,B,flip_armed,LONG,636.6676511964771,corrective,,,,,,
2025-03-07 14:00:00-05:00,PANW,B,pullback_entry,LONG,638.4332054254234,,1.0,,,60.83622799288086,2.7461177345081538,646.8836651864344
2025-03-10 11:15:00-04:00,PANW,B,flip_armed,SHORT,659.5576122608292,corrective,,,,,,
2025-03-10 11:30:00-04:00,PANW,B,pullback_entry,SHORT,657.0432105108555,,1.0,,,40.174528338582626,1.3189718563255504,642.7880381428131
2025-03-11 13:00:00-04:00,PANW,B,flip_armed,LONG,615.1026271991548,corrective,,,,,,
2025-03-11 13:15:00-04:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,True,49.98294780760838,0.2854019765905491,
2025-03-11 13:30:00-04:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,48.26083102771544,-1.5049625069104735,
2025-03-11 13:45:00-04:00,PANW,B,pullback_entry,LONG,617.6740520686105,,3.0,,,51.422155809600596,0.25060473293333274,624.6537471384768
2025-03-11 14:15:00-04:00,PANW,B,flip_armed,SHORT,631.064382887836,corrective,,,,,,
2025-03-11 14:30:00-04:00,PANW,B,pullback_entry,SHORT,627.3504786757762,,1.0,,,35.84929703513288,3.712956542043912,611.65084483387
2025-03-12 09:30:00-04:00,PANW,B,flip_armed,LONG,609.7537883885483,corrective,,,,,,
2025-03-12 09:45:00-04:00,PANW,B,pullback_gate_fail,LONG,,,1.0,True,False,52.319877998509455,-0.2399501382518956,
2025-03-12 10:00:00-04:00,PANW,B,pullback_gate_fail,LONG,,,2.0,True,False,52.81537231196627,-0.17918607218442872,
2025-03-12 10:15:00-04:00,PANW,B,pullback_gate_fail,LONG,,,3.0,True,False,51.278482063243445,-0.21965577324813523,
2025-03-12 10:30:00-04:00,PANW,B,pullback_gate_fail,LONG,,,4.0,True,False,51.20696377881172,-0.7572723003652442,
2025-03-12 10:45:00-04:00,PANW,B,pullback_gate_fail,LONG,,,5.0,True,False,50.21617660433489,-2.6883192053126415,
2025-03-12 11:00:00-04:00,PANW,B,pullback_gate_fail,LONG,,,6.0,True,False,55.19272489745102,-0.2450010219128238,
2025-03-12 11:15:00-04:00,PANW,B,pullback_entry,LONG,617.4522538735538,,7.0,,,57.16040082275787,2.2018557832333663,626.4802079650863
2025-03-13 15:15:00-04:00,PANW,B,flip_armed,LONG,601.0150852043306,trending,,,,,,
2025-03-13 15:30:00-04:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,False,46.1226458401208,-2.8701220945492736,
2025-03-13 15:45:00-04:00,PANW,B,reflip_disarm,LONG,,,2.0,,,,,
2025-03-13 15:45:00-04:00,PANW,B,flip_armed,SHORT,619.6068224158633,corrective,,,,,,
2025-03-14 09:30:00-04:00,PANW,B,pullback_entry,SHORT,613.1981924498276,,1.0,,,36.54078033534508,2.4013204243827353,596.6638622480712
2025-03-18 15:15:00-04:00,PANW,B,flip_armed,LONG,531.0472772743768,trending,,,,,,
2025-03-18 15:30:00-04:00,PANW,B,pullback_gate_fail,LONG,,,1.0,False,False,48.19299178657782,-2.6909493844247265,
2025-03-18 15:45:00-04:00,PANW,B,pullback_gate_fail,LONG,,,2.0,False,False,49.38239773315464,-1.861015081875479,
2025-03-19 09:30:00-04:00,PANW,B,pullback_gate_fail,LONG,,,3.0,False,False,46.69861793750985,-3.6584532203185134,
2025-03-19 09:45:00-04:00,PANW,B,pullback_gate_fail,LONG,,,4.0,True,False,51.13484357886815,-2.5217081718713743,
2025-03-19 10:00:00-04:00,PANW,B,pullback_entry,LONG,538.1344391395259,,5.0,,,53.80137861039186,0.2180625089305508,546.6728697727771
2025-03-20 10:15:00-04:00,PANW,B,flip_armed,LONG,545.797048923428,corrective,,,,,,
2025-03-20 10:30:00-04:00,PANW,B,pullback_entry,LONG,546.6268270298518,,1.0,,,60.20836536280475,4.700793396879821,555.0173335822155
2025-03-20 13:30:00-04:00,PANW,B,flip_armed,LONG,546.7982678290344,corrective,,,,,,
2025-03-20 13:45:00-04:00,PANW,B,pullback_entry,LONG,550.4832722153327,,1.0,,,64.07891419933321,2.7285576317872184,559.2500657780828
2025-03-21 10:15:00-04:00,PANW,B,flip_armed,SHORT,567.4071174834461,corrective,,,,,,
2025-03-21 10:30:00-04:00,PANW,B,pullback_gate_fail,SHORT,,,1.0,False,True,55.17464156152065,2.734794467500919,
2025-03-21 10:45:00-04:00,PANW,B,pullback_gate_fail,SHORT,,,2.0,False,True,55.4868882023802,2.3441095435722197,
2025-03-21 11:00:00-04:00,PANW,B,pullback_gate_fail,SHORT,,,3.0,False,True,54.02685010868015,1.509528331751138,
