ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi,adx14,rsi_ok,adx_level_ok
2024-10-08,QQQ,B,no_pullback,SHORT,767.0142284269489,,1.0,653.8255991617,705.5839288202205,,,,
2024-10-09,QQQ,B,no_pullback,SHORT,741.6874412255793,,2.0,649.7616665879699,667.5580087815961,,,,
2024-10-10,QQQ,B,pullback_gate_fail,SHORT,,,3.0,,,41.4718773127153,18.043286346320254,True,False
2024-10-11,QQQ,B,pullback_gate_fail,SHORT,,,4.0,,,46.619084689519404,17.484494086630633,True,False
2024-10-14,QQQ,B,pullback_gate_fail,SHORT,,,5.0,,,50.46338673485324,16.356274184944798,False,False
2024-10-15,QQQ,B,pullback_gate_fail,SHORT,,,6.0,,,46.63767077282825,15.236229593555914,True,False
2024-10-16,QQQ,B,pullback_gate_fail,SHORT,,,7.0,,,45.98347943774735,14.65232153250168,True,False
2024-10-17,QQQ,B,pullback_gate_fail,SHORT,,,8.0,,,44.76523374620843,13.790776362406616,True,False
2024-10-18,QQQ,B,pullback_gate_fail,SHORT,,,9.0,,,42.87549774764041,13.290653355194298,True,False
2024-10-21,QQQ,B,pullback_gate_fail,SHORT,,,10.0,,,37.71057304638412,13.861658558736208,True,False
2024-10-22,QQQ,B,no_pullback,SHORT,741.3963322578734,,11.0,648.8444267752851,674.043851117697,,,,
2024-10-23,QQQ,B,no_pullback,SHORT,724.7576061698772,,12.0,636.5096607922474,658.2309559887617,,,,
2024-10-24,QQQ,B,no_pullback,SHORT,706.4224037092407,,13.0,615.2223845016495,643.9576527765239,,,,
2024-10-25,QQQ,B,no_pullback,SHORT,687.397606895978,,14.0,579.7874683674513,631.0687909879687,,,,
2024-10-28,QQQ,B,no_pullback,SHORT,660.3745600037009,,15.0,565.446993615877,593.6537094710538,,,,
2024-10-29,QQQ,B,window_expired,SHORT,,,16.0,,,,,,
2024-11-19,QQQ,B,flip_armed,LONG,524.3918615690345,trending,,,,,,,
2024-11-20,QQQ,B,no_pullback,LONG,539.5429281005728,,1.0,593.2304250131718,634.9026922854197,,,,
2024-11-21,QQQ,B,no_pullback,LONG,565.9399220655482,,2.0,623.1192438861846,662.6870265790418,,,,
2024-11-22,QQQ,B,no_pullback,LONG,591.5888081422308,,3.0,655.0271940622658,678.3412177835602,,,,
2024-11-25,QQQ,B,no_pullback,LONG,591.5888081422308,,4.0,640.1591794254513,676.4444462567134,,,,
2024-11-26,QQQ,B,no_pullback,LONG,591.5888081422308,,5.0,640.0252171223547,673.9203366311561,,,,
2024-11-27,QQQ,B,no_pullback,LONG,602.2055445279818,,6.0,663.6480650646389,696.7528365377232,,,,
2024-11-28,QQQ,B,no_pullback,LONG,618.7250812284035,,7.0,682.3555255602171,708.6154108164798,,,,
2024-11-29,QQQ,B,pullback_entry,LONG,618.7250812284035,,8.0,661.5922028238003,,59.34861793859629,24.324904216191,,
2025-03-25,QQQ,B,flip_armed,SHORT,1219.3469400258996,trending,,,,,,,
2025-03-26,QQQ,B,pullback_gate_fail,SHORT,,,1.0,,,54.21423501219017,39.48336604997424,False,True
2025-03-27,QQQ,B,pullback_entry,SHORT,1219.3469400258996,,2.0,1108.934362515854,,49.87032061228498,37.259901978876705,,
2025-04-03,QQQ,B,flip_armed,LONG,1100.0123775904217,trending,,,,,,,
2025-04-04,QQQ,B,no_pullback,LONG,1101.4349190715777,,1.0,1199.0957718881375,1242.5795491474994,,,,
2025-04-07,QQQ,B,pullback_entry,LONG,1101.4349190715777,,2.0,1155.6207941991966,,54.35776855775478,32.2455856589659,,
2025-04-24,QQQ,B,flip_armed,LONG,1115.5540968436478,trending,,,,,,,
2025-04-25,QQQ,B,no_pullback,LONG,1115.5540968436478,,1.0,1216.2792448547657,1277.7496492050857,,,,
2025-04-28,QQQ,B,no_pullback,LONG,1123.1747739409307,,2.0,1228.900189187213,1292.3873643301065,,,,
2025-04-29,QQQ,B,no_pullback,LONG,1188.2152612589505,,3.0,1288.8261230126825,1381.2710861415796,,,,
2025-04-30,QQQ,B,no_pullback,LONG,1217.7449796460712,,4.0,1338.5051187684228,1384.0645982244662,,,,
2025-05-01,QQQ,B,no_pullback,LONG,1232.150307689705,,5.0,1347.7492568380014,1402.0970241061596,,,,
2025-05-02,QQQ,B,no_pullback,LONG,1258.2806257146808,,6.0,1378.4774548121018,1411.6723364389707,,,,
2025-05-05,QQQ,B,pullback_entry,LONG,1302.3310629973398,,7.0,1397.4038018164438,,80.65886175650316,27.664642102878627,,
2025-07-04,QQQ,B,flip_armed,SHORT,1931.020376366077,trending,,,,,,,
2025-07-07,QQQ,B,no_pullback,SHORT,1875.5431318376134,,1.0,1621.2219918112373,1705.0655753366138,,,,
2025-07-08,QQQ,B,pullback_entry,SHORT,1875.5431318376134,,2.0,1614.6780439343488,,49.25503193504673,30.91133633934951,,
2025-09-15,QQQ,B,flip_armed,SHORT,2536.764019203658,corrective,,,,,,,
2025-09-16,QQQ,B,no_pullback,SHORT,2468.9266691356797,,1.0,2139.8204159706625,2239.7922602328904,,,,
2025-09-17,QQQ,B,no_pullback,SHORT,2460.9357170474686,,2.0,2145.931383976233,2230.9927641638637,,,,
2025-09-18,QQQ,B,no_pullback,SHORT,2408.8153819016393,,3.0,2096.3763974895946,2185.993338466083,,,,
2025-09-19,QQQ,B,no_pullback,SHORT,2375.684232523096,,4.0,2092.1645198748192,2149.034186697294,,,,
2025-09-22,QQQ,B,pullback_entry,SHORT,2375.684232523096,,5.0,2119.6777450512964,,48.9721062128796,25.34294091571401,,
2025-11-12,QQQ,B,flip_armed,LONG,1646.3704996454248,corrective,,,,,,,
2025-11-13,QQQ,B,no_pullback,LONG,1655.9006805890535,,1.0,1823.5923121658789,1912.8117156742835,,,,
2025-11-14,QQQ,B,pullback_gate_fail,LONG,,,2.0,,,49.32920596615623,18.30878435250612,False,False
2025-11-17,QQQ,B,no_pullback,LONG,1655.9006805890535,,3.0,1797.8817466923156,1851.6161072059147,,,,
2025-11-18,QQQ,B,pullback_gate_fail,LONG,,,4.0,,,49.714037723719514,16.432106235231796,False,False
2025-11-19,QQQ,B,pullback_gate_fail,LONG,,,5.0,,,40.956103649709206,16.532588061039796,False,False
2025-11-20,QQQ,B,pullback_gate_fail,LONG,,,6.0,,,38.80153675454418,17.053829739625773,False,False
2025-11-21,QQQ,B,pullback_gate_fail,LONG,,,7.0,,,43.24913457443797,17.31192466484496,False,False
2025-11-24,QQQ,B,pullback_gate_fail,LONG,,,8.0,,,45.99232239608078,16.792516891173733,False,False
2025-11-25,QQQ,B,pullback_gate_fail,LONG,,,9.0,,,52.56972362673321,16.299539378555203,True,False
2025-11-26,QQQ,B,pullback_gate_fail,LONG,,,10.0,,,48.95366268511265,15.841774545409427,False,False
2025-11-27,QQQ,B,pullback_gate_fail,LONG,,,11.0,,,48.414472282031596,14.74269849730432,False,False
2025-11-28,QQQ,B,pullback_gate_fail,LONG,,,12.0,,,55.41546698192525,14.913385138972366,True,False
2025-12-01,QQQ,B,no_pullback,LONG,1655.9006805890535,,13.0,1807.6267175005066,1867.9037874770395,,,,
2025-12-02,QQQ,B,pullback_gate_fail,LONG,,,14.0,,,49.971662773296686,14.825986240458471,False,False
2025-12-03,QQQ,B,pullback_gate_fail,LONG,,,15.0,,,52.75424979832111,14.464945290000378,True,False
2025-12-04,QQQ,B,window_expired,LONG,,,16.0,,,,,,
2025-12-18,QQQ,B,flip_armed,SHORT,1942.8610443740922,trending,,,,,,,
2025-12-19,QQQ,B,no_pullback,SHORT,1894.4130981756098,,1.0,1652.3781744423898,1716.4105790301999,,,,
2025-12-22,QQQ,B,no_pullback,SHORT,1847.1184585854169,,2.0,1593.0011376365003,1679.8017665078778,,,,
2025-12-23,QQQ,B,no_pullback,SHORT,1847.1184585854169,,3.0,1615.636650928641,1683.85754801832,,,,
2025-12-24,QQQ,B,pullback_gate_fail,SHORT,,,4.0,,,44.822632595744565,13.623079137750004,True,False
2025-12-25,QQQ,B,pullback_gate_fail,SHORT,,,5.0,,,41.46784044724488,13.627584972120031,True,False
2025-12-26,QQQ,B,pullback_gate_fail,SHORT,,,6.0,,,48.25854334291757,13.504741069027013,True,False
2025-12-29,QQQ,B,pullback_gate_fail,SHORT,,,7.0,,,49.72814311874536,13.144693614799845,True,False
2025-12-30,QQQ,B,pullback_gate_fail,SHORT,,,8.0,,,50.76129630156859,12.261172392718107,False,False
2025-12-31,QQQ,B,pullback_gate_fail,SHORT,,,9.0,,,52.658410937974374,11.440759829356494,False,False
2026-01-01,QQQ,B,pullback_gate_fail,SHORT,,,10.0,,,50.87640643062512,10.70292123952939,False,False
2026-01-02,QQQ,B,pullback_gate_fail,SHORT,,,11.0,,,50.06276731587602,10.474119091619869,False,False
2026-01-05,QQQ,B,pullback_gate_fail,SHORT,,,12.0,,,51.49837278616213,9.810337150963894,False,False
2026-01-06,QQQ,B,reflip_disarm,SHORT,,,13.0,,,,,,
2026-01-06,QQQ,B,flip_armed,LONG,1621.6555378440505,trending,,,,,,,
2026-01-07,QQQ,B,no_pullback,LONG,1682.0604695484826,,1.0,1857.536675583136,1913.9422092234383,,,,
2026-01-08,QQQ,B,no_pullback,LONG,1700.1841855380453,,2.0,1868.7707400639838,1927.6688242375265,,,,
2026-01-09,QQQ,B,pullback_gate_fail,LONG,,,3.0,,,58.133955073552436,10.557370384992838,True,False
2026-01-12,QQQ,B,no_pullback,LONG,1700.1841855380453,,4.0,1843.2634042142504,1891.0976203643113,,,,
2026-01-13,QQQ,B,pullback_gate_fail,LONG,,,5.0,,,56.73273083716254,9.74711608937392,True,False
2026-01-14,QQQ,B,no_pullback,LONG,1700.1841855380453,,6.0,1837.2921075789557,1897.8412389773237,,,,
2026-01-15,QQQ,B,no_pullback,LONG,1711.8568078294932,,7.0,1866.4239479561493,1919.964724021398,,,,
2026-01-16,QQQ,B,pullback_gate_fail,LONG,,,8.0,,,57.65497240546059,8.605917356166016,True,False
2026-01-19,QQQ,B,no_pullback,LONG,1724.1450772927465,,9.0,1865.5590015321918,1948.0922454213182,,,,
2026-01-20,QQQ,B,pullback_gate_fail,LONG,,,10.0,,,69.61340441619745,9.995322012044873,True,False
2026-01-21,QQQ,B,no_pullback,LONG,1815.9153632579616,,11.0,1970.5528725713482,2035.2275226786044,,,,
2026-01-22,QQQ,B,pullback_gate_fail,LONG,,,12.0,,,73.68897248204968,13.74206146874317,True,False
2026-01-23,QQQ,B,no_pullback,LONG,1915.8033490116222,,13.0,2081.754442440533,2161.3057108203093,,,,
2026-01-26,QQQ,B,pullback_gate_fail,LONG,,,14.0,,,65.95617784510154,17.268291628562206,True,False
2026-01-27,QQQ,B,pullback_gate_fail,LONG,,,15.0,,,53.053400386868304,16.623115110605752,True,False
2026-01-28,QQQ,B,window_expired,LONG,,,16.0,,,,,,
2026-03-04,QQQ,B,flip_armed,SHORT,2132.1109214944972,trending,,,,,,,
2026-03-05,QQQ,B,no_pullback,SHORT,2087.1122766020626,,1.0,1834.9589176872064,1892.6195653850948,,,,
2026-03-06,QQQ,B,no_pullback,SHORT,2048.9244646045368,,2.0,1799.8167794249487,1863.9727175853054,,,,
2026-03-09,QQQ,B,no_pullback,SHORT,2042.228695342456,,3.0,1776.4434880666602,1870.3881051150963,,,,
2026-03-10,QQQ,B,pullback_entry,SHORT,2042.228695342456,,4.0,1810.5707771812222,,45.42146266027709,21.543563406718278,,
2024-09-27,SPY,B,flip_armed,SHORT,374.03640694855983,trending,,,,,,,
2024-09-30,SPY,B,no_pullback,SHORT,365.55342820070945,,1.0,323.1980833695121,333.10435150442225,,,,
2024-10-01,SPY,B,no_pullback,SHORT,360.5790380889631,,2.0,319.7373764352376,329.3102723903809,,,,
2024-10-02,SPY,B,pullback_gate_fail,SHORT,,,3.0,,,53.65274588744086,25.856844020651366,False,True
2024-10-03,SPY,B,pullback_entry,SHORT,360.5790380889631,,4.0,322.4795174084737,,47.320946315596004,24.78092036205114,,
2024-10-16,SPY,B,flip_armed,LONG,315.0634316161534,corrective,,,,,,,
2024-10-17,SPY,B,no_pullback,LONG,328.90719331158607,,1.0,359.43544922395677,372.59307391164367,,,,
2024-10-18,SPY,B,no_pullback,LONG,335.6990864517727,,2.0,365.20122539093865,380.7781153566456,,,,
2024-10-21,SPY,B,no_pullback,LONG,335.6990864517727,,3.0,364.5055275987267,377.289225849281,,,,
2024-10-22,SPY,B,no_pullback,LONG,335.6990864517727,,4.0,365.79070053500516,373.1917521751435,,,,
2024-10-23,SPY,B,no_pullback,LONG,335.6990864517727,,5.0,363.6941533696523,374.80288849081086,,,,
2024-10-24,SPY,B,pullback_entry,LONG,335.6990864517727,,6.0,361.9461084024824,,67.26990828358626,25.922785550077137,,
2024-12-11,SPY,B,flip_armed,SHORT,525.2927035000862,trending,,,,,,,
2024-12-12,SPY,B,no_pullback,SHORT,514.4200661330921,,1.0,455.25030041120874,471.3624768014862,,,,
2024-12-13,SPY,B,pullback_entry,SHORT,505.4156105075398,,2.0,439.7247403680031,,43.36903293363822,26.094056582757748,,
2025-01-22,SPY,B,flip_armed,LONG,435.1057458062473,corrective,,,,,,,
2025-01-23,SPY,B,no_pullback,LONG,454.69499813607393,,1.0,496.0376081923214,523.7446347337622,,,,
2025-01-24,SPY,B,pullback_gate_fail,LONG,,,2.0,,,57.753987695107845,18.8144550495819,True,False
2025-01-27,SPY,B,no_pullback,LONG,454.69499813607393,,3.0,494.2066836880174,517.6183750409303,,,,
2025-01-28,SPY,B,no_pullback,LONG,454.69499813607393,,4.0,495.7246267381541,514.3056865978232,,,,
2025-01-29,SPY,B,no_pullback,LONG,454.69499813607393,,5.0,496.40503832476617,530.7781276261936,,,,
2025-01-30,SPY,B,no_pullback,LONG,480.0713178352599,,6.0,525.831785433485,555.2773353464935,,,,
2025-01-31,SPY,B,no_pullback,LONG,497.03287694879674,,7.0,544.7918431168638,571.4956516416215,,,,
2025-02-03,SPY,B,no_pullback,LONG,500.668010620901,,8.0,548.7189395772342,576.5143573015068,,,,
2025-02-04,SPY,B,no_pullback,LONG,504.36198121641723,,9.0,556.5227916078586,570.8946461885831,,,,
2025-02-05,SPY,B,pullback_entry,LONG,504.36198121641723,,10.0,523.2362119548293,,55.93333463116717,29.68826709789295,,
2025-05-06,SPY,B,flip_armed,SHORT,932.7865692777718,trending,,,,,,,
2025-05-07,SPY,B,pullback_gate_fail,SHORT,,,1.0,,,51.2685186312813,35.73430674772043,False,True
2025-05-08,SPY,B,pullback_gate_fail,SHORT,,,2.0,,,52.544357436552914,33.3512438009288,False,True
2025-05-09,SPY,B,pullback_gate_fail,SHORT,,,3.0,,,58.623512097735585,31.778038685431365,False,True
2025-05-12,SPY,B,pullback_gate_fail,SHORT,,,4.0,,,58.292697857593495,30.317205363898033,False,True
2025-05-13,SPY,B,pullback_gate_fail,SHORT,,,5.0,,,59.03128185504048,29.448646815359734,False,True
2025-05-14,SPY,B,reflip_disarm,SHORT,,,6.0,,,,,,
2025-05-14,SPY,B,flip_armed,LONG,845.3283799046577,trending,,,,,,,
2025-05-15,SPY,B,no_pullback,LONG,885.3810370639977,,1.0,980.8399001369784,1010.2546617214578,,,,
2025-05-16,SPY,B,no_pullback,LONG,889.7983002991336,,2.0,979.242182876231,1018.0651304826342,,,,
2025-05-19,SPY,B,no_pullback,LONG,919.4794669109344,,3.0,1002.233195645766,1063.0975636755159,,,,
2025-05-20,SPY,B,no_pullback,LONG,948.4251811074117,,4.0,1040.3301648296292,1080.179515839703,,,,
2025-05-21,SPY,B,pullback_entry,LONG,1002.3389066611556,,5.0,1076.876546683185,,79.71340765974206,36.72772914798279,,
2025-07-03,SPY,B,flip_armed,SHORT,1741.1404369042996,trending,,,,,,,
2025-07-04,SPY,B,no_pullback,SHORT,1709.7498905301272,,1.0,1528.7815937568648,1572.0128407942016,,,,
2025-07-07,SPY,B,pullback_entry,SHORT,1674.8093658493437,,2.0,1501.191187112775,,47.84210578167088,44.64241230504479,,
2025-08-19,SPY,B,flip_armed,LONG,1400.885372291678,corrective,,,,,,,
2025-08-20,SPY,B,pullback_gate_fail,LONG,,,1.0,,,49.87459194222269,15.457473728468802,False,False
2025-08-21,SPY,B,pullback_gate_fail,LONG,,,2.0,,,45.307841428643755,14.900716313196238,False,False
2025-08-22,SPY,B,pullback_gate_fail,LONG,,,3.0,,,50.60591339259848,13.859270202264712,True,False
2025-08-25,SPY,B,pullback_gate_fail,LONG,,,4.0,,,57.5469692905648,13.950497191850774,True,False
2025-08-26,SPY,B,no_pullback,LONG,1404.3723146709972,,5.0,1533.8605225050144,1577.1878755331436,,,,
2025-08-27,SPY,B,no_pullback,LONG,1408.9374493837067,,6.0,1533.2552864366955,1580.1307218778336,,,,
2025-08-28,SPY,B,pullback_gate_fail,LONG,,,7.0,,,59.36903677485643,14.033472471306238,True,False
2025-08-29,SPY,B,no_pullback,LONG,1409.1723186251338,,8.0,1532.595975066862,1586.1230216078318,,,,
2025-09-01,SPY,B,pullback_gate_fail,LONG,,,9.0,,,52.44173437689453,13.02974279169379,True,False
2025-09-02,SPY,B,pullback_gate_fail,LONG,,,10.0,,,52.62177537377967,12.38316338539749,True,False
2025-09-03,SPY,B,pullback_gate_fail,LONG,,,11.0,,,47.43197079663722,12.656844148633866,False,False
2025-09-04,SPY,B,pullback_gate_fail,LONG,,,12.0,,,46.090071843448726,12.910976285924788,False,False
2025-09-05,SPY,B,pullback_gate_fail,LONG,,,13.0,,,43.52655607787852,13.631414873160853,False,False
2025-09-08,SPY,B,pullback_gate_fail,LONG,,,14.0,,,46.23704681965276,14.341594277155629,False,False
2025-09-09,SPY,B,pullback_gate_fail,LONG,,,15.0,,,55.432239887802304,13.317993378566976,True,False
2025-09-10,SPY,B,window_expired,LONG,,,16.0,,,,,,
2025-10-14,SPY,B,flip_armed,SHORT,2042.9586950166176,trending,,,,,,,
2025-10-15,SPY,B,no_pullback,SHORT,1979.0767647757395,,1.0,1710.2032961723178,1799.731749618946,,,,
2025-10-16,SPY,B,pullback_gate_fail,SHORT,,,2.0,,,54.072533000676806,30.744455313104922,False,True
2025-10-17,SPY,B,pullback_entry,SHORT,1979.0767647757395,,3.0,1764.9821980164008,,48.90432450431577,28.56753295004308,,
2025-11-20,SPY,B,flip_armed,LONG,1587.0532210813108,corrective,,,,,,,
2025-11-21,SPY,B,no_pullback,LONG,1691.5315378012644,,1.0,1860.0613275248932,1931.3810733211692,,,,
2025-11-24,SPY,B,no_pullback,LONG,1746.440442027241,,2.0,1903.613654479378,2010.0035901091906,,,,
2025-11-25,SPY,B,pullback_entry,LONG,1746.440442027241,,3.0,1843.8097245013853,,59.29999220483607,24.05737957798131,,
2026-03-06,SPY,B,flip_armed,SHORT,3099.955168664436,trending,,,,,,,
2026-03-09,SPY,B,pullback_entry,SHORT,3064.261420038641,,1.0,2685.9212843541623,,46.860887177915515,34.010194558544214,,
2024-09-27,TSLA,B,flip_armed,SHORT,399.71670929630596,trending,,,,,,,
2024-09-30,TSLA,B,pullback_gate_fail,SHORT,,,1.0,,,56.57633556153084,38.170517987811024,False,True
2024-10-01,TSLA,B,pullback_gate_fail,SHORT,,,2.0,,,51.77456349521438,36.419399390210764,False,True
2024-10-02,TSLA,B,pullback_gate_fail,SHORT,,,3.0,,,52.79642149688169,34.74832637066615,False,True
2024-10-03,TSLA,B,no_pullback,SHORT,399.1204232726439,,4.0,350.941425760529,366.6881954406437,,,,
2024-10-04,TSLA,B,pullback_gate_fail,SHORT,,,5.0,,,54.25969774192504,30.79376174493842,False,True
2024-10-07,TSLA,B,pullback_gate_fail,SHORT,,,6.0,,,63.437473145383365,30.57069789132047,False,True
2024-10-08,TSLA,B,reflip_disarm,SHORT,,,7.0,,,,,,
2024-10-08,TSLA,B,flip_armed,LONG,352.62928204194293,corrective,,,,,,,
2024-10-09,TSLA,B,no_pullback,LONG,352.62928204194293,,1.0,388.30332934354004,409.9450887500547,,,,
2024-10-10,TSLA,B,pullback_entry,LONG,352.62928204194293,,2.0,377.53597505967997,,54.526556817866435,31.343527188362927,,
2024-12-12,TSLA,B,flip_armed,SHORT,678.9786556892956,trending,,,,,,,
2024-12-13,TSLA,B,no_pullback,SHORT,678.9786556892956,,1.0,596.2756938528169,622.3044606179337,,,,
2024-12-16,TSLA,B,no_pullback,SHORT,678.9786556892956,,2.0,602.5979535543576,620.257526314742,,,,
2024-12-17,TSLA,B,pullback_gate_fail,SHORT,,,3.0,,,58.96318621435322,43.396990216638805,False,True
2024-12-18,TSLA,B,pullback_gate_fail,SHORT,,,4.0,,,61.34962176620725,42.766054642545775,False,True
2024-12-19,TSLA,B,pullback_gate_fail,SHORT,,,5.0,,,50.03448536520316,41.29533323284334,False,True
2024-12-20,TSLA,B,no_pullback,SHORT,674.2686248112495,,6.0,595.0227514771416,614.306961430626,,,,
2024-12-23,TSLA,B,pullback_gate_fail,SHORT,,,7.0,,,59.544304973956386,39.49278519947872,False,True
2024-12-24,TSLA,B,pullback_gate_fail,SHORT,,,8.0,,,59.89314708123783,39.216059985936084,False,True
2024-12-25,TSLA,B,pullback_gate_fail,SHORT,,,9.0,,,60.001052161431886,39.46828696288212,False,True
2024-12-26,TSLA,B,pullback_gate_fail,SHORT,,,10.0,,,62.55756390469694,39.54485582085876,False,True
2024-12-27,TSLA,B,reflip_disarm,SHORT,,,11.0,,,,,,
2024-12-27,TSLA,B,flip_armed,LONG,597.8086403312486,corrective,,,,,,,
2024-12-30,TSLA,B,no_pullback,LONG,624.9302969782914,,1.0,679.2170473850663,712.7387524498895,,,,
2024-12-31,TSLA,B,no_pullback,LONG,630.5296747360428,,2.0,687.3202509923108,715.9293165483106,,,,
2025-01-01,TSLA,B,pullback_entry,LONG,630.5296747360428,,3.0,677.1081522362269,,68.56484687426486,42.80190459344104,,
2025-02-10,TSLA,B,flip_armed,LONG,694.6696161938573,corrective,,,,,,,
2025-02-11,TSLA,B,no_pullback,LONG,724.5101801103365,,1.0,800.5033164617773,840.0787164121323,,,,
2025-02-12,TSLA,B,no_pullback,LONG,746.5928786869941,,2.0,825.8322703250404,853.6857145486812,,,,
2025-02-13,TSLA,B,no_pullback,LONG,747.9804003689387,,3.0,822.8040157066374,858.9075638553628,,,,
2025-02-14,TSLA,B,no_pullback,LONG,759.5067544081796,,4.0,835.8092376234431,864.9507066458106,,,,
2025-02-17,TSLA,B,no_pullback,LONG,778.0980949607964,,5.0,851.0268422409118,886.4554369356601,,,,
2025-02-18,TSLA,B,no_pullback,LONG,807.2877699154155,,6.0,880.0247464335704,915.3918010199129,,,,
2025-02-19,TSLA,B,no_pullback,LONG,827.1905977991273,,7.0,900.2454891478656,933.5397374736866,,,,
2025-02-20,TSLA,B,pullback_entry,LONG,827.1905977991273,,8.0,871.702830583904,,65.12105704031859,39.053926688485085,,
2025-09-23,TSLA,B,flip_armed,SHORT,3718.4863023255366,corrective,,,,,,,
2025-09-24,TSLA,B,pullback_gate_fail,SHORT,,,1.0,,,52.47813829854636,51.58189720923358,False,True
2025-09-25,TSLA,B,pullback_entry,SHORT,3642.6171628474817,,2.0,3247.9900882160923,,44.60059694557684,48.14597513071069,,
2025-10-20,TSLA,B,flip_armed,LONG,3222.7741694091246,trending,,,,,,,
2025-10-21,TSLA,B,no_pullback,LONG,3306.855450415551,,1.0,3596.159679953167,3781.88330802971,,,,
2025-10-22,TSLA,B,pullback_entry,LONG,3306.855450415551,,2.0,3425.3977048586967,,52.433087975937404,24.42978814707426,,
2025-11-11,TSLA,B,flip_armed,LONG,3280.7748807881103,corrective,,,,,,,
2025-11-12,TSLA,B,no_pullback,LONG,3337.426400775769,,1.0,3648.945952669938,3774.8905083760505,,,,
2025-11-13,TSLA,B,pullback_entry,LONG,3337.426400775769,,2.0,3559.8800407231633,,57.958058572301724,23.764457366847964,,
2026-01-05,TSLA,B,flip_armed,SHORT,5681.9439685770085,trending,,,,,,,
2026-01-06,TSLA,B,no_pullback,SHORT,5531.224944177966,,1.0,4814.48617974968,4949.693129084117,,,,
2026-01-07,TSLA,B,pullback_gate_fail,SHORT,,,2.0,,,56.81614119342005,49.059766042602014,False,True
2026-01-08,TSLA,B,pullback_gate_fail,SHORT,,,3.0,,,56.8593597686786,47.57701058627534,False,True
2026-01-09,TSLA,B,pullback_gate_fail,SHORT,,,4.0,,,51.029864094742834,45.08337917824465,False,True
2026-01-12,TSLA,B,pullback_gate_fail,SHORT,,,5.0,,,51.48705741011685,42.767864299359005,False,True
2026-01-13,TSLA,B,pullback_gate_fail,SHORT,,,6.0,,,55.241140856882325,41.19696702281259,False,True
2026-01-14,TSLA,B,pullback_gate_fail,SHORT,,,7.0,,,55.18785405664064,39.73827669459093,False,True
2026-01-15,TSLA,B,pullback_gate_fail,SHORT,,,8.0,,,59.26811882778421,37.703327364498165,False,True
2026-01-16,TSLA,B,reflip_disarm,SHORT,,,9.0,,,,,,
2026-01-16,TSLA,B,flip_armed,LONG,4850.626193445644,trending,,,,,,,
2026-01-19,TSLA,B,pullback_entry,LONG,4850.626193445644,,1.0,5200.645947277338,,51.77630411830532,34.90508328533316,,
2025-02-24,XLK,B,flip_armed,SHORT,1386.813929113374,trending,,,,,,,
2025-02-25,XLK,B,no_pullback,SHORT,1371.155120076093,,1.0,1198.710743981093,1242.5620227496124,,,,
2025-02-26,XLK,B,pullback_gate_fail,SHORT,,,2.0,,,58.59061508675615,50.067459051118554,False,True
2025-02-27,XLK,B,pullback_gate_fail,SHORT,,,3.0,,,64.45089151970777,49.1972106170428,False,True
2025-02-28,XLK,B,pullback_gate_fail,SHORT,,,4.0,,,62.71705512392875,48.94914777572993,False,True
2025-03-03,XLK,B,pullback_gate_fail,SHORT,,,5.0,,,64.30217682481808,48.69524265015523,False,True
2025-03-04,XLK,B,pullback_gate_fail,SHORT,,,6.0,,,62.37903314084211,48.62792932848924,False,True
2025-03-05,XLK,B,pullback_gate_fail,SHORT,,,7.0,,,62.66844120946668,48.03991184539784,False,True
2025-03-06,XLK,B,pullback_gate_fail,SHORT,,,8.0,,,61.65690069326588,47.038856534099885,False,True
2025-03-07,XLK,B,pullback_gate_fail,SHORT,,,9.0,,,58.840891548073216,46.20226933735181,False,True
2025-03-10,XLK,B,pullback_gate_fail,SHORT,,,10.0,,,66.05633603210212,46.150619708874956,False,True
2025-03-11,XLK,B,pullback_gate_fail,SHORT,,,11.0,,,68.48263158726414,46.34853814373612,False,True
2025-03-12,XLK,B,pullback_gate_fail,SHORT,,,12.0,,,59.70118892978782,45.42843431782952,False,True
2025-03-13,XLK,B,pullback_gate_fail,SHORT,,,13.0,,,61.46535853563635,44.57405219377339,False,True
2025-03-14,XLK,B,pullback_gate_fail,SHORT,,,14.0,,,64.00474723793803,44.29408417446763,False,True
2025-03-17,XLK,B,reflip_disarm,SHORT,,,15.0,,,,,,
2025-03-17,XLK,B,flip_armed,LONG,1227.908438951234,trending,,,,,,,
2025-03-18,XLK,B,no_pullback,LONG,1251.268267926711,,1.0,1363.7847468648374,1414.5437468750247,,,,
2025-03-19,XLK,B,no_pullback,LONG,1285.5632429787565,,2.0,1392.537471393348,1461.066081930576,,,,
2025-03-20,XLK,B,pullback_entry,LONG,1306.2484834426712,,3.0,1408.1106584949819,,76.37463508657578,46.72306727285902,,
2025-04-25,XLK,B,flip_armed,SHORT,1595.2716877654434,trending,,,,,,,
2025-04-28,XLK,B,no_pullback,SHORT,1578.7451444448939,,1.0,1373.6988570237427,1449.453967868226,,,,
2025-04-29,XLK,B,pullback_entry,SHORT,1578.7451444448939,,2.0,1395.3539816788207,,41.94847792254296,24.347948831179252,,
2025-06-02,XLK,B,flip_armed,LONG,1264.6887276291309,trending,,,,,,,
2025-06-03,XLK,B,no_pullback,LONG,1329.8580100129632,,1.0,1459.1842010592852,1556.4686977161048,,,,
