ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2025-11-19,QQQ,B,pullback_gate_fail,LONG,,,5.0,,,False,True,40.956103649709206,1.6310254389248016
2025-11-20,QQQ,B,pullback_gate_fail,LONG,,,6.0,,,False,True,38.80153675454418,2.727850717399754
2025-11-21,QQQ,B,pullback_gate_fail,LONG,,,7.0,,,False,True,43.24913457443797,1.3280743843349825
2025-11-24,QQQ,B,pullback_gate_fail,LONG,,,8.0,,,False,False,45.99232239608078,-2.1207079217495526
2025-11-25,QQQ,B,no_pullback,LONG,1655.9006805890535,,9.0,1735.1686415513313,1861.8449789259994,,,,
2025-11-26,QQQ,B,no_pullback,LONG,1655.9006805890535,,10.0,1762.6896186596819,1855.1994618361227,,,,
2025-11-27,QQQ,B,window_expired,LONG,,,11.0,,,,,,
2025-12-18,QQQ,B,flip_armed,SHORT,1942.8610443740922,trending,,,,,,,
2025-12-19,QQQ,B,no_pullback,SHORT,1894.4130981756098,,1.0,1652.3781744423898,1716.4105790301999,,,,
2025-12-22,QQQ,B,no_pullback,SHORT,1847.1184585854169,,2.0,1593.0011376365003,1679.8017665078778,,,,
2025-12-23,QQQ,B,no_pullback,SHORT,1847.1184585854169,,3.0,1615.636650928641,1683.85754801832,,,,
2025-12-24,QQQ,B,no_pullback,SHORT,1847.1184585854169,,4.0,1673.2981187987489,1744.4468038739572,,,,
2025-12-25,QQQ,B,no_pullback,SHORT,1847.1184585854169,,5.0,1652.1391360473876,1741.9510708943553,,,,
2025-12-26,QQQ,B,no_pullback,SHORT,1847.1184585854169,,6.0,1648.1560680787993,1749.9961655745185,,,,
2025-12-29,QQQ,B,no_pullback,SHORT,1847.1184585854169,,7.0,1701.8262804721255,1765.158481156382,,,,
2025-12-30,QQQ,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,50.76129630156859,-1.604627381661011
2025-12-31,QQQ,B,pullback_gate_fail,SHORT,,,9.0,,,False,False,52.658410937974374,-1.375394898566583
2026-01-01,QQQ,B,pullback_gate_fail,SHORT,,,10.0,,,False,False,50.87640643062512,-1.0688689633134523
2026-01-02,QQQ,B,window_expired,SHORT,,,11.0,,,,,,
2026-01-06,QQQ,B,flip_armed,LONG,1621.6555378440505,trending,,,,,,,
2026-01-07,QQQ,B,no_pullback,LONG,1682.0604695484826,,1.0,1857.536675583136,1913.9422092234383,,,,
2026-01-08,QQQ,B,no_pullback,LONG,1700.1841855380453,,2.0,1868.7707400639838,1927.6688242375265,,,,
2026-01-09,QQQ,B,no_pullback,LONG,1700.1841855380453,,3.0,1831.577859522335,1918.6987660336208,,,,
2026-01-12,QQQ,B,no_pullback,LONG,1700.1841855380453,,4.0,1843.2634042142504,1891.0976203643113,,,,
2026-01-13,QQQ,B,no_pullback,LONG,1700.1841855380453,,5.0,1806.7807869056305,1877.8076883902438,,,,
2026-01-14,QQQ,B,no_pullback,LONG,1700.1841855380453,,6.0,1837.2921075789557,1897.8412389773237,,,,
2026-01-15,QQQ,B,no_pullback,LONG,1711.8568078294932,,7.0,1866.4239479561493,1919.964724021398,,,,
2026-01-16,QQQ,B,no_pullback,LONG,1711.8568078294932,,8.0,1833.2472213597612,1900.6420542606938,,,,
2026-01-19,QQQ,B,no_pullback,LONG,1724.1450772927465,,9.0,1865.5590015321918,1948.0922454213182,,,,
2026-01-20,QQQ,B,no_pullback,LONG,1784.8122613583298,,10.0,1923.8526091115448,2025.3411843611163,,,,
2026-01-21,QQQ,B,window_expired,LONG,,,11.0,,,,,,
2026-03-04,QQQ,B,flip_armed,SHORT,2132.1109214944972,trending,,,,,,,
2026-03-05,QQQ,B,no_pullback,SHORT,2087.1122766020626,,1.0,1834.9589176872064,1892.6195653850948,,,,
2026-03-06,QQQ,B,no_pullback,SHORT,2048.9244646045368,,2.0,1799.8167794249487,1863.9727175853054,,,,
2026-03-09,QQQ,B,no_pullback,SHORT,2042.228695342456,,3.0,1776.4434880666602,1870.3881051150963,,,,
2026-03-10,QQQ,B,no_pullback,SHORT,2042.228695342456,,4.0,1810.5707771812222,1936.420120825176,,,,
2026-03-11,QQQ,B,no_pullback,SHORT,2042.228695342456,,5.0,1899.4233993626872,1952.0893557100028,,,,
2026-03-12,QQQ,B,no_pullback,SHORT,2042.228695342456,,6.0,1817.910507433792,1931.4082505716945,,,,
2026-03-13,QQQ,B,no_pullback,SHORT,2035.0946178202694,,7.0,1788.3073754285822,1847.0889864623248,,,,
2026-03-16,QQQ,B,no_pullback,SHORT,2035.0946178202694,,8.0,1783.9314807086646,1891.247714177756,,,,
2026-03-17,QQQ,B,no_pullback,SHORT,2035.0946178202694,,9.0,1804.5384696689275,1861.995535943168,,,,
2026-03-18,QQQ,B,pullback_gate_fail,SHORT,,,10.0,,,False,False,51.030398004879984,-2.6996076110372798
2026-03-19,QQQ,B,window_expired,SHORT,,,11.0,,,,,,
2024-09-27,SPY,B,flip_armed,SHORT,374.03640694855983,trending,,,,,,,
2024-09-30,SPY,B,no_pullback,SHORT,365.55342820070945,,1.0,323.1980833695121,333.10435150442225,,,,
2024-10-01,SPY,B,no_pullback,SHORT,360.5790380889631,,2.0,319.7373764352376,329.3102723903809,,,,
2024-10-02,SPY,B,no_pullback,SHORT,360.5790380889631,,3.0,325.83388813120746,336.8412210242859,,,,
2024-10-03,SPY,B,no_pullback,SHORT,360.5790380889631,,4.0,322.4795174084737,335.9751280020767,,,,
2024-10-04,SPY,B,no_pullback,SHORT,358.86891149145833,,5.0,320.00222746826194,329.7581420800901,,,,
2024-10-07,SPY,B,no_pullback,SHORT,358.86891149145833,,6.0,315.64977801391285,337.034022097857,,,,
2024-10-08,SPY,B,no_pullback,SHORT,358.86891149145833,,7.0,324.4595852814089,337.8027534347349,,,,
2024-10-09,SPY,B,no_pullback,SHORT,358.86891149145833,,8.0,331.75985815822156,345.5385341999983,,,,
2024-10-10,SPY,B,no_pullback,SHORT,358.86891149145833,,9.0,323.8458240087006,347.5465874453747,,,,
2024-10-11,SPY,B,no_pullback,SHORT,358.86891149145833,,10.0,328.7486009553735,341.9412889815139,,,,
2024-10-14,SPY,B,window_expired,SHORT,,,11.0,,,,,,
2024-10-16,SPY,B,flip_armed,LONG,315.0634316161534,corrective,,,,,,,
2024-10-17,SPY,B,no_pullback,LONG,328.90719331158607,,1.0,359.43544922395677,372.59307391164367,,,,
2024-10-18,SPY,B,no_pullback,LONG,335.6990864517727,,2.0,365.20122539093865,380.7781153566456,,,,
2024-10-21,SPY,B,no_pullback,LONG,335.6990864517727,,3.0,364.5055275987267,377.289225849281,,,,
2024-10-22,SPY,B,no_pullback,LONG,335.6990864517727,,4.0,365.79070053500516,373.1917521751435,,,,
2024-10-23,SPY,B,no_pullback,LONG,335.6990864517727,,5.0,363.6941533696523,374.80288849081086,,,,
2024-10-24,SPY,B,no_pullback,LONG,335.6990864517727,,6.0,361.9461084024824,378.34373204063,,,,
2024-10-25,SPY,B,no_pullback,LONG,352.2434279385052,,7.0,376.234739111218,405.88704981114046,,,,
2024-10-28,SPY,B,no_pullback,LONG,365.04601866924827,,8.0,395.7709483451203,412.6141091232587,,,,
2024-10-29,SPY,B,no_pullback,LONG,376.826418931433,,9.0,405.0413921787905,433.1089354231492,,,,
2024-10-30,SPY,B,no_pullback,LONG,391.26832051473855,,10.0,426.7281213694206,436.98439948102487,,,,
2024-10-31,SPY,B,window_expired,LONG,,,11.0,,,,,,
2024-12-11,SPY,B,flip_armed,SHORT,525.2927035000862,trending,,,,,,,
2024-12-12,SPY,B,no_pullback,SHORT,514.4200661330921,,1.0,455.25030041120874,471.3624768014862,,,,
2024-12-13,SPY,B,no_pullback,SHORT,505.4156105075398,,2.0,439.7247403680031,465.9761541886253,,,,
2024-12-16,SPY,B,no_pullback,SHORT,503.3435485021482,,3.0,445.6022620631892,459.51244810673046,,,,
2024-12-17,SPY,B,no_pullback,SHORT,503.3435485021482,,4.0,448.1923202600114,469.97020848762634,,,,
2024-12-18,SPY,B,no_pullback,SHORT,503.3435485021482,,5.0,457.68259315393686,477.76713433039123,,,,
2024-12-19,SPY,B,no_pullback,SHORT,503.3435485021482,,6.0,457.95664034753133,472.7321473241796,,,,
2024-12-20,SPY,B,no_pullback,SHORT,503.3435485021482,,7.0,440.9776950299204,467.9856595596256,,,,
2024-12-23,SPY,B,no_pullback,SHORT,503.3435485021482,,8.0,441.66576058183466,463.0032693054916,,,,
2024-12-24,SPY,B,no_pullback,SHORT,503.3435485021482,,9.0,438.9028019055146,465.3662991358638,,,,
2024-12-25,SPY,B,no_pullback,SHORT,490.3322407988818,,10.0,433.40535741777285,445.6143870069737,,,,
2024-12-26,SPY,B,window_expired,SHORT,,,11.0,,,,,,
2025-01-22,SPY,B,flip_armed,LONG,435.1057458062473,corrective,,,,,,,
2025-01-23,SPY,B,no_pullback,LONG,454.69499813607393,,1.0,496.0376081923214,523.7446347337622,,,,
2025-01-24,SPY,B,no_pullback,LONG,454.69499813607393,,2.0,483.32283874568014,512.3775910679697,,,,
2025-01-27,SPY,B,no_pullback,LONG,454.69499813607393,,3.0,494.2066836880174,517.6183750409303,,,,
2025-01-28,SPY,B,no_pullback,LONG,454.69499813607393,,4.0,495.7246267381541,514.3056865978232,,,,
2025-01-29,SPY,B,no_pullback,LONG,454.69499813607393,,5.0,496.40503832476617,530.7781276261936,,,,
2025-01-30,SPY,B,no_pullback,LONG,480.0713178352599,,6.0,525.831785433485,555.2773353464935,,,,
2025-01-31,SPY,B,no_pullback,LONG,497.03287694879674,,7.0,544.7918431168638,571.4956516416215,,,,
2025-02-03,SPY,B,no_pullback,LONG,500.668010620901,,8.0,548.7189395772342,576.5143573015068,,,,
2025-02-04,SPY,B,no_pullback,LONG,504.36198121641723,,9.0,556.5227916078586,570.8946461885831,,,,
2025-02-05,SPY,B,no_pullback,LONG,504.36198121641723,,10.0,523.2362119548293,556.6735143711093,,,,
2025-02-06,SPY,B,window_expired,LONG,,,11.0,,,,,,
2025-05-06,SPY,B,flip_armed,SHORT,932.7865692777718,trending,,,,,,,
2025-05-07,SPY,B,no_pullback,SHORT,931.4507174916847,,1.0,803.3117232675032,857.7326058296586,,,,
2025-05-08,SPY,B,no_pullback,SHORT,931.4507174916847,,2.0,853.0917641793965,888.3524876685857,,,,
2025-05-09,SPY,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,58.623512097735585,-4.233101085996012
2025-05-12,SPY,B,pullback_gate_fail,SHORT,,,4.0,,,False,False,58.292697857593495,-3.628372359425157
2025-05-13,SPY,B,pullback_gate_fail,SHORT,,,5.0,,,False,False,59.03128185504048,-1.0015150611591999
2025-05-14,SPY,B,reflip_disarm,SHORT,,,6.0,,,,,,
2025-05-14,SPY,B,flip_armed,LONG,845.3283799046577,trending,,,,,,,
2025-05-15,SPY,B,no_pullback,LONG,885.3810370639977,,1.0,980.8399001369784,1010.2546617214578,,,,
2025-05-16,SPY,B,no_pullback,LONG,889.7983002991336,,2.0,979.242182876231,1018.0651304826342,,,,
2025-05-19,SPY,B,no_pullback,LONG,919.4794669109344,,3.0,1002.233195645766,1063.0975636755159,,,,
2025-05-20,SPY,B,no_pullback,LONG,948.4251811074117,,4.0,1040.3301648296292,1080.179515839703,,,,
2025-05-21,SPY,B,no_pullback,LONG,1002.3389066611556,,5.0,1076.876546683185,1181.3127598131825,,,,
2025-05-22,SPY,B,no_pullback,LONG,1056.4699557714875,,6.0,1157.9417630985176,1208.3752215036986,,,,
2025-05-23,SPY,B,no_pullback,LONG,1057.4541536897823,,7.0,1159.6092120697954,1207.0677100563776,,,,
2025-05-26,SPY,B,no_pullback,LONG,1087.2696986244605,,8.0,1193.5735482173259,1221.5416563897586,,,,
2025-05-27,SPY,B,no_pullback,LONG,1087.2696986244605,,9.0,1161.848610136197,1210.7882828621728,,,,
2025-05-28,SPY,B,no_pullback,LONG,1093.4888453667954,,10.0,1171.964616577636,1291.8400451078774,,,,
2025-05-29,SPY,B,window_expired,LONG,,,11.0,,,,,,
2025-07-03,SPY,B,flip_armed,SHORT,1741.1404369042996,trending,,,,,,,
2025-07-04,SPY,B,no_pullback,SHORT,1709.7498905301272,,1.0,1528.7815937568648,1572.0128407942016,,,,
2025-07-07,SPY,B,no_pullback,SHORT,1674.8093658493437,,2.0,1501.191187112775,1541.4588841893535,,,,
2025-07-08,SPY,B,no_pullback,SHORT,1656.5767945994025,,3.0,1469.6356088929974,1534.7093269302693,,,,
2025-07-09,SPY,B,no_pullback,SHORT,1650.8995776251104,,4.0,1480.0937138307395,1522.5496735312438,,,,
2025-07-10,SPY,B,no_pullback,SHORT,1615.320992839987,,5.0,1437.891725610516,1494.970621183535,,,,
2025-07-11,SPY,B,no_pullback,SHORT,1615.320992839987,,6.0,1488.483049129492,1534.3336583022347,,,,
2025-07-14,SPY,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,52.837136633524025,-5.790786733934624
2025-07-15,SPY,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,51.49945070344202,-5.526796271134465
2025-07-16,SPY,B,no_pullback,SHORT,1615.320992839987,,9.0,1498.1124934444456,1549.3198707142624,,,,
2025-07-17,SPY,B,no_pullback,SHORT,1615.320992839987,,10.0,1494.274631065408,1556.3684818383508,,,,
2025-07-18,SPY,B,window_expired,SHORT,,,11.0,,,,,,
2025-08-19,SPY,B,flip_armed,LONG,1400.885372291678,corrective,,,,,,,
2025-08-20,SPY,B,no_pullback,LONG,1400.885372291678,,1.0,1489.1976103036973,1547.6453528642255,,,,
2025-08-21,SPY,B,pullback_gate_fail,LONG,,,2.0,,,False,False,45.307841428643755,-0.9376234045930616
2025-08-22,SPY,B,no_pullback,LONG,1400.885372291678,,3.0,1446.854482079831,1516.0976561284886,,,,
2025-08-25,SPY,B,no_pullback,LONG,1400.885372291678,,4.0,1487.85877609086,1571.2713655094456,,,,
2025-08-26,SPY,B,no_pullback,LONG,1404.3723146709972,,5.0,1533.8605225050144,1577.1878755331436,,,,
2025-08-27,SPY,B,no_pullback,LONG,1408.9374493837067,,6.0,1533.2552864366955,1580.1307218778336,,,,
2025-08-28,SPY,B,no_pullback,LONG,1408.9374493837067,,7.0,1512.1662136076795,1588.2702967649618,,,,
2025-08-29,SPY,B,no_pullback,LONG,1409.1723186251338,,8.0,1532.595975066862,1586.1230216078318,,,,
2025-09-01,SPY,B,no_pullback,LONG,1409.1723186251338,,9.0,1492.4541705099239,1575.345720183515,,,,
2025-09-02,SPY,B,no_pullback,LONG,1409.1723186251338,,10.0,1504.1575850565682,1551.1647557039892,,,,
2025-09-03,SPY,B,window_expired,LONG,,,11.0,,,,,,
2025-10-14,SPY,B,flip_armed,SHORT,2042.9586950166176,trending,,,,,,,
2025-10-15,SPY,B,no_pullback,SHORT,1979.0767647757395,,1.0,1710.2032961723178,1799.731749618946,,,,
2025-10-16,SPY,B,no_pullback,SHORT,1979.0767647757395,,2.0,1750.3488677858966,1854.5607336934231,,,,
2025-10-17,SPY,B,no_pullback,SHORT,1979.0767647757395,,3.0,1764.9821980164008,1831.3476397865916,,,,
2025-10-20,SPY,B,no_pullback,SHORT,1970.8549932555559,,4.0,1732.2376777369038,1784.5130789948857,,,,
2025-10-21,SPY,B,no_pullback,SHORT,1970.8549932555559,,5.0,1731.5593240321084,1819.6798324257552,,,,
2025-10-22,SPY,B,no_pullback,SHORT,1970.8549932555559,,6.0,1785.1017324174484,1873.1626390195627,,,,
2025-10-23,SPY,B,no_pullback,SHORT,1970.8549932555559,,7.0,1787.3309901186396,1876.5693760427052,,,,
2025-10-24,SPY,B,no_pullback,SHORT,1970.8549932555559,,8.0,1739.734501345958,1818.7397375274716,,,,
2025-10-27,SPY,B,no_pullback,SHORT,1933.3171697939463,,9.0,1687.1039978662966,1759.6320861642787,,,,
2025-10-28,SPY,B,no_pullback,SHORT,1933.3171697939463,,10.0,1705.7756535025496,1759.6422711468456,,,,
2025-10-29,SPY,B,window_expired,SHORT,,,11.0,,,,,,
2025-11-20,SPY,B,flip_armed,LONG,1587.0532210813108,corrective,,,,,,,
2025-11-21,SPY,B,no_pullback,LONG,1691.5315378012644,,1.0,1860.0613275248932,1931.3810733211692,,,,
2025-11-24,SPY,B,no_pullback,LONG,1746.440442027241,,2.0,1903.613654479378,2010.0035901091906,,,,
2025-11-25,SPY,B,no_pullback,LONG,1746.440442027241,,3.0,1843.8097245013853,1934.056007704456,,,,
2025-11-26,SPY,B,no_pullback,LONG,1746.440442027241,,4.0,1816.4440915183677,1924.1676856563888,,,,
2025-11-27,SPY,B,pullback_gate_fail,LONG,,,5.0,,,True,False,54.28840005843758,-3.2499168005748515
2025-11-28,SPY,B,pullback_gate_fail,LONG,,,6.0,,,True,False,60.73255058865871,-0.9798508134830328
2025-12-01,SPY,B,no_pullback,LONG,1746.440442027241,,7.0,1871.5383573390955,1963.566360044349,,,,
2025-12-02,SPY,B,no_pullback,LONG,1746.440442027241,,8.0,1871.2355988248037,1969.403948453691,,,,
2025-12-03,SPY,B,pullback_gate_fail,LONG,,,9.0,,,False,False,49.60130552641732,-4.295115389060079
2025-12-04,SPY,B,pullback_gate_fail,LONG,,,10.0,,,True,False,53.382401465418305,-5.405146815408635
2025-12-05,SPY,B,window_expired,LONG,,,11.0,,,,,,
2026-03-06,SPY,B,flip_armed,SHORT,3099.955168664436,trending,,,,,,,
2026-03-09,SPY,B,no_pullback,SHORT,3064.261420038641,,1.0,2685.9212843541623,2828.247146469771,,,,
2026-03-10,SPY,B,no_pullback,SHORT,2979.0892979858263,,2.0,2643.571860179204,2722.315798369357,,,,
2026-03-11,SPY,B,no_pullback,SHORT,2979.0892979858263,,3.0,2693.051282258879,2863.092433298356,,,,
2026-03-12,SPY,B,reflip_disarm,SHORT,,,4.0,,,,,,
2026-03-12,SPY,B,flip_armed,LONG,2587.082497762894,trending,,,,,,,
2026-03-13,SPY,B,no_pullback,LONG,2725.158710191249,,1.0,2966.6297690647507,3177.8699066937,,,,
2026-03-16,SPY,B,no_pullback,LONG,2787.952532861124,,2.0,3079.2568792836146,3163.5675532703663,,,,
2026-03-17,SPY,B,no_pullback,LONG,2787.952532861124,,3.0,2964.740100003712,3105.3400255055562,,,,
2026-03-18,SPY,B,no_pullback,LONG,2787.952532861124,,4.0,2988.3636167888594,3075.3110123030087,,,,
2026-03-19,SPY,B,no_pullback,LONG,2787.952532861124,,5.0,2979.2510264632974,3057.271625544585,,,,
2024-09-27,TSLA,B,flip_armed,SHORT,399.71670929630596,trending,,,,,,,
2024-09-30,TSLA,B,no_pullback,SHORT,399.71670929630596,,1.0,355.70135408678215,376.18961437634806,,,,
2024-10-01,TSLA,B,no_pullback,SHORT,399.71670929630596,,2.0,361.28911242518234,381.1286274546768,,,,
2024-10-02,TSLA,B,no_pullback,SHORT,399.71670929630596,,3.0,360.7551239257988,373.495495958992,,,,
2024-10-03,TSLA,B,no_pullback,SHORT,399.1204232726439,,4.0,350.941425760529,366.6881954406437,,,,
2024-10-04,TSLA,B,no_pullback,SHORT,399.1204232726439,,5.0,355.1763419457317,374.96929708411267,,,,
2024-10-07,TSLA,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,63.437473145383365,1.7335285326997862
2024-10-08,TSLA,B,reflip_disarm,SHORT,,,7.0,,,,,,
2024-10-08,TSLA,B,flip_armed,LONG,352.62928204194293,corrective,,,,,,,
2024-10-09,TSLA,B,no_pullback,LONG,352.62928204194293,,1.0,388.30332934354004,409.9450887500547,,,,
2024-10-10,TSLA,B,no_pullback,LONG,352.62928204194293,,2.0,377.53597505967997,389.31867413328445,,,,
2024-10-11,TSLA,B,no_pullback,LONG,352.62928204194293,,3.0,378.05695893646515,400.1478311757843,,,,
2024-10-14,TSLA,B,no_pullback,LONG,358.5311601313218,,4.0,397.26748381423954,414.3065396845676,,,,
2024-10-15,TSLA,B,no_pullback,LONG,379.0171959266144,,5.0,412.8330899987843,447.6905795351988,,,,
2024-10-16,TSLA,B,no_pullback,LONG,403.06560613247746,,6.0,441.1769571001442,473.21225305483506,,,,
2024-10-17,TSLA,B,no_pullback,LONG,423.5842234830446,,7.0,468.23274119673687,484.5030665440115,,,,
2024-10-18,TSLA,B,no_pullback,LONG,434.9534067561202,,8.0,475.3798062523254,503.69545766189106,,,,
2024-10-21,TSLA,B,no_pullback,LONG,437.3598249108182,,9.0,480.81975254345366,503.4832527364688,,,,
2024-10-22,TSLA,B,no_pullback,LONG,440.3286754770093,,10.0,484.1079606717404,506.24085971773104,,,,
2024-10-23,TSLA,B,window_expired,LONG,,,11.0,,,,,,
2024-12-12,TSLA,B,flip_armed,SHORT,678.9786556892956,trending,,,,,,,
2024-12-13,TSLA,B,no_pullback,SHORT,678.9786556892956,,1.0,596.2756938528169,622.3044606179337,,,,
2024-12-16,TSLA,B,no_pullback,SHORT,678.9786556892956,,2.0,602.5979535543576,620.257526314742,,,,
2024-12-17,TSLA,B,no_pullback,SHORT,678.9786556892956,,3.0,606.3028467907145,631.4057708059644,,,,
2024-12-18,TSLA,B,no_pullback,SHORT,678.9786556892956,,4.0,612.5989383713286,642.5295585765874,,,,
2024-12-19,TSLA,B,no_pullback,SHORT,678.9786556892956,,5.0,597.4874208154747,638.0234895930855,,,,
2024-12-20,TSLA,B,no_pullback,SHORT,674.2686248112495,,6.0,595.0227514771416,614.306961430626,,,,
2024-12-23,TSLA,B,no_pullback,SHORT,674.2686248112495,,7.0,609.6241959496479,648.6803901919948,,,,
2024-12-24,TSLA,B,no_pullback,SHORT,674.2686248112495,,8.0,619.1651095940236,643.030795885907,,,,
2024-12-25,TSLA,B,pullback_gate_fail,SHORT,,,9.0,,,False,True,60.001052161431886,3.780023864301345
2024-12-26,TSLA,B,pullback_gate_fail,SHORT,,,10.0,,,False,True,62.55756390469694,2.537877940028441
2024-12-27,TSLA,B,reflip_disarm,SHORT,,,11.0,,,,,,
2024-12-27,TSLA,B,flip_armed,LONG,597.8086403312486,corrective,,,,,,,
2024-12-30,TSLA,B,no_pullback,LONG,624.9302969782914,,1.0,679.2170473850663,712.7387524498895,,,,
2024-12-31,TSLA,B,no_pullback,LONG,630.5296747360428,,2.0,687.3202509923108,715.9293165483106,,,,
2025-01-01,TSLA,B,no_pullback,LONG,630.5296747360428,,3.0,677.1081522362269,722.4935165004948,,,,
2025-01-02,TSLA,B,no_pullback,LONG,649.638627262702,,4.0,702.2775372611075,762.9168783763545,,,,
2025-01-03,TSLA,B,no_pullback,LONG,686.1296791555764,,5.0,750.0873397715641,792.9075873093177,,,,
2025-01-06,TSLA,B,no_pullback,LONG,701.2788614284599,,6.0,770.4120025900013,801.2034617293476,,,,
2025-01-07,TSLA,B,no_pullback,LONG,701.2788614284599,,7.0,758.2133417703163,781.9345566696849,,,,
2025-01-08,TSLA,B,no_pullback,LONG,701.2788614284599,,8.0,737.9007207231355,790.3910313453965,,,,
2025-01-09,TSLA,B,pullback_gate_fail,LONG,,,9.0,,,True,False,59.90085794447952,-5.556311986594814
2025-01-10,TSLA,B,no_pullback,LONG,701.2788614284599,,10.0,724.333079448706,763.7277426649762,,,,
2025-01-13,TSLA,B,window_expired,LONG,,,11.0,,,,,,
2025-01-15,TSLA,B,flip_armed,SHORT,799.392369072641,corrective,,,,,,,
2025-01-16,TSLA,B,no_pullback,SHORT,777.6594648915947,,1.0,676.6223994562813,707.5116733506145,,,,
2025-01-17,TSLA,B,no_pullback,SHORT,777.6594648915947,,2.0,685.0316428020477,714.0940373632527,,,,
2025-01-20,TSLA,B,no_pullback,SHORT,777.6594648915947,,3.0,708.2356740596459,731.1651551394172,,,,
2025-01-21,TSLA,B,no_pullback,SHORT,777.6594648915947,,4.0,712.9383886568606,737.8229790691998,,,,
2025-01-22,TSLA,B,no_pullback,SHORT,777.6594648915947,,5.0,713.8040644332333,741.5922953916955,,,,
2025-01-23,TSLA,B,no_pullback,SHORT,777.6594648915947,,6.0,707.0677705486733,741.3036910583415,,,,
2025-01-24,TSLA,B,no_pullback,SHORT,777.6594648915947,,7.0,692.0724737892056,711.2302014385152,,,,
2025-01-27,TSLA,B,no_pullback,SHORT,772.3012012635727,,8.0,681.0349720330177,711.2911440792012,,,,
2025-01-28,TSLA,B,no_pullback,SHORT,765.4225300304442,,9.0,680.3577493123621,702.4116850875157,,,,
2025-01-29,TSLA,B,no_pullback,SHORT,765.4225300304442,,10.0,690.0375917877412,714.3437446065957,,,,
2025-01-30,TSLA,B,window_expired,SHORT,,,11.0,,,,,,
2025-02-10,TSLA,B,flip_armed,LONG,694.6696161938573,corrective,,,,,,,
2025-02-11,TSLA,B,no_pullback,LONG,724.5101801103365,,1.0,800.5033164617773,840.0787164121323,,,,
2025-02-12,TSLA,B,no_pullback,LONG,746.5928786869941,,2.0,825.8322703250404,853.6857145486812,,,,
2025-02-13,TSLA,B,no_pullback,LONG,747.9804003689387,,3.0,822.8040157066374,858.9075638553628,,,,
2025-02-14,TSLA,B,no_pullback,LONG,759.5067544081796,,4.0,835.8092376234431,864.9507066458106,,,,
2025-02-17,TSLA,B,no_pullback,LONG,778.0980949607964,,5.0,851.0268422409118,886.4554369356601,,,,
2025-02-18,TSLA,B,no_pullback,LONG,807.2877699154155,,6.0,880.0247464335704,915.3918010199129,,,,
2025-02-19,TSLA,B,no_pullback,LONG,827.1905977991273,,7.0,900.2454891478656,933.5397374736866,,,,
2025-02-20,TSLA,B,no_pullback,LONG,827.1905977991273,,8.0,871.702830583904,935.9259395598277,,,,
2025-02-21,TSLA,B,no_pullback,LONG,827.1905977991273,,9.0,858.2740472705628,893.6237921365255,,,,
2025-02-24,TSLA,B,no_pullback,LONG,827.1905977991273,,10.0,855.4053464792851,897.2755406438117,,,,
2025-02-25,TSLA,B,window_expired,LONG,,,11.0,,,,,,
2025-09-23,TSLA,B,flip_armed,SHORT,3718.4863023255366,corrective,,,,,,,
2025-09-24,TSLA,B,no_pullback,SHORT,3714.362513929689,,1.0,3342.2634179669326,3463.0145299942087,,,,
2025-09-25,TSLA,B,no_pullback,SHORT,3642.6171628474817,,2.0,3247.9900882160923,3400.091273119003,,,,
2025-09-26,TSLA,B,no_pullback,SHORT,3642.6171628474817,,3.0,3227.117268596541,3440.994560501583,,,,
2025-09-29,TSLA,B,no_pullback,SHORT,3642.6171628474817,,4.0,3286.5740356227407,3434.8146832414527,,,,
2025-09-30,TSLA,B,no_pullback,SHORT,3642.6171628474817,,5.0,3280.362295125063,3448.719158943319,,,,
2025-10-01,TSLA,B,pullback_gate_fail,SHORT,,,6.0,,,False,False,50.916142139265524,-3.147816853481139
2025-10-02,TSLA,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,56.00304127395896,-4.029264240437929
2025-10-03,TSLA,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,56.35406250168809,-2.2424846635377698
2025-10-06,TSLA,B,pullback_gate_fail,SHORT,,,9.0,,,False,False,51.28983226516169,-1.9221297116038016
2025-10-07,TSLA,B,no_pullback,SHORT,3642.6171628474817,,10.0,3216.7750045005296,3433.536136901648,,,,
2025-10-08,TSLA,B,window_expired,SHORT,,,11.0,,,,,,
2025-10-20,TSLA,B,flip_armed,LONG,3222.7741694091246,trending,,,,,,,
2025-10-21,TSLA,B,no_pullback,LONG,3306.855450415551,,1.0,3596.159679953167,3781.88330802971,,,,
2025-10-22,TSLA,B,no_pullback,LONG,3306.855450415551,,2.0,3425.3977048586967,3755.2048353968526,,,,
2025-10-23,TSLA,B,no_pullback,LONG,3306.855450415551,,3.0,3446.6549590989225,3596.382061683111,,,,
2025-10-24,TSLA,B,no_pullback,LONG,3306.855450415551,,4.0,3406.421628457268,3598.2129667319427,,,,
2025-10-27,TSLA,B,pullback_gate_fail,LONG,,,5.0,,,False,False,47.36762566455162,-2.014143205013159
